Frame,"Comp_Sky (ms)","G-Buffer (ms)","RT (ms)","SVGF_Spatial_1 (ms)","SVGF_Spatial_16 (ms)","SVGF_Spatial_2 (ms)","SVGF_Spatial_4 (ms)","SVGF_Spatial_8 (ms)","SVGF_Temp (ms)"
5763,0.050688,0.486272,2.26064,0.26816,0.262016,0.256896,0.251776,0.253824,0.26816
5764,0.05024,0.48336,2.27197,0.271232,0.262048,0.257952,0.253824,0.253856,0.26816
5765,0.050624,0.485696,2.54682,0.268192,0.262048,0.257952,0.251776,0.253824,0.268192
5766,0.050176,0.487552,2.26266,0.270208,0.262016,0.258944,0.251776,0.253824,0.26816
5767,0.05008,0.477984,2.26781,0.269184,0.262048,0.257952,0.253824,0.253856,0.266144
5768,0.050784,0.487136,2.26186,0.270208,0.262048,0.257952,0.251776,0.253856,0.267168
5769,0.050656,0.758944,2.26282,0.270208,0.262016,0.25792,0.253856,0.253856,0.268192
5770,0.049984,0.487456,2.27056,0.268192,0.260992,0.257952,0.251904,0.253728,0.268192
5771,0.05008,0.489696,2.25757,0.268192,0.262048,0.25792,0.251808,0.254848,0.268192
5772,0.050432,0.484576,2.26061,0.26816,0.262016,0.25792,0.506784,0.25728,0.26816
5773,0.050048,0.482784,2.27571,0.270208,0.262048,0.258976,0.25184,0.25376,0.268192
5774,0.050656,0.486336,2.26067,0.269216,0.262048,0.257952,0.251776,0.253856,0.268192
5775,0.05056,0.482656,2.25738,0.26816,0.262016,0.257952,0.253856,0.253824,0.269184
5776,0.050208,0.487712,2.54714,0.268192,0.262048,0.255904,0.253856,0.253824,0.274336
5777,0.050976,0.48576,2.26323,0.268192,0.261024,0.25792,0.253856,0.253856,0.268192
5778,0.050176,0.484288,2.26221,0.270208,0.262016,0.257952,0.251776,0.25488,0.268192
5779,0.049856,0.48112,2.27059,0.27024,0.262048,0.25792,0.252832,0.253824,0.268192
5780,0.051264,0.482656,2.5216,0.26816,0.262016,0.255872,0.251808,0.253856,0.26816
5781,0.05024,0.483968,2.24589,0.269216,0.262048,0.257952,0.253856,0.253824,0.268192
5782,0.0504,0.487808,2.25514,0.27024,0.262048,0.257952,0.251808,0.253856,0.267168
5783,0.050336,0.4808,2.25098,0.268192,0.262048,0.257952,0.251808,0.253856,0.266144
5784,0.050752,0.74512,2.43446,0.26816,0.262048,0.255872,0.251776,0.253824,0.26816
5785,0.05008,0.482656,2.25779,0.269216,0.259968,0.257952,0.253856,0.253856,0.266144
5786,0.050272,0.484928,2.24678,0.268192,0.262048,0.257952,0.251776,0.255904,0.266144
5787,0.050432,0.481888,2.24746,0.522112,0.262048,0.263392,0.253824,0.255872,0.26816
5788,0.050048,0.483776,2.25632,0.27024,0.262048,0.25792,0.253856,0.253856,0.267168
5789,0.05072,0.481472,2.25677,0.268192,0.262048,0.25792,0.253856,0.253856,0.268192
5790,0.050336,0.488832,2.24848,0.270208,0.262016,0.25792,0.251776,0.253856,0.268192
5791,0.050432,0.483808,2.54531,0.268192,0.262048,0.257952,0.251808,0.253856,0.266144
5792,0.050464,0.489344,2.24954,0.26816,0.264064,0.257952,0.251808,0.25488,0.26816
5793,0.050304,0.482656,2.24762,0.26816,0.262016,0.257952,0.2528,0.253856,0.268192
5794,0.049184,0.48016,2.26051,0.271264,0.262048,0.255904,0.251776,0.253856,0.268192
5795,0.05104,0.485568,2.5279,0.27024,0.262016,0.25792,0.251808,0.253856,0.268192
5796,0.0504,0.481536,2.25072,0.27024,0.262016,0.257952,0.253856,0.253824,0.26816
5797,0.05008,0.485472,2.26035,0.26816,0.262048,0.25792,0.253824,0.253856,0.268192
5798,0.057056,0.480608,2.24938,0.268192,0.509856,0.257952,0.251776,0.253856,0.26816
5799,0.050336,0.481632,2.24698,0.270208,0.262048,0.257952,0.251776,0.2528,0.26816
5800,0.049856,0.49072,2.25341,0.268192,0.262048,0.257952,0.2528,0.253856,0.268192
5801,0.0504,0.485984,2.25168,0.268192,0.262016,0.258944,0.251808,0.253856,0.26816
5802,0.0504,0.480992,2.24925,0.524192,0.262048,0.259264,0.253824,0.253856,0.27024
5803,0.049952,0.480992,2.25686,0.27024,0.262048,0.257952,0.251808,0.253824,0.267136
5804,0.050368,0.482208,2.25194,0.268192,0.262016,0.25792,0.251808,0.253856,0.268192
5805,0.050304,0.4824,2.2496,0.270208,0.26304,0.255872,0.253824,0.253824,0.268192
5806,0.050176,0.48688,2.51619,0.269536,0.262048,0.257952,0.251776,0.253856,0.420736
5807,0.050016,0.48512,2.25024,0.268192,0.262048,0.257952,0.251776,0.253856,0.26816
5808,0.050208,0.48,2.2481,0.26816,0.262048,0.257952,0.253824,0.253856,0.26816
5809,0.049664,0.4832,2.25696,0.26816,0.261024,0.257952,0.251776,0.253856,0.266112
5810,0.05056,0.487424,2.52371,0.27024,0.262048,0.257952,0.251808,0.253824,0.26816
5811,0.049984,0.485152,2.25075,0.26816,0.262016,0.257952,0.253824,0.253856,0.26816
5812,0.04976,0.482112,2.25606,0.268192,0.261024,0.255904,0.253856,0.253856,0.266144
5813,0.050272,0.490112,2.25114,0.268192,0.267424,0.257952,0.251808,0.516,0.268192
5814,0.05024,0.482464,2.25539,0.27024,0.262016,0.25792,0.2528,0.253824,0.26816
5815,0.049728,0.483456,2.25603,0.27024,0.262048,0.256928,0.253856,0.253824,0.268192
5816,0.050464,0.486624,2.24675,0.269216,0.262016,0.25792,0.251808,0.253856,0.26816
5817,0.050528,0.483424,2.24906,0.269568,0.259968,0.257952,0.253824,0.253856,0.52624
5818,0.04992,0.485792,2.26109,0.27024,0.260128,0.257952,0.253856,0.253824,0.26816
5819,0.050528,0.484384,2.25181,0.270208,0.261024,0.257952,0.251776,0.253856,0.268192
5820,0.049856,0.483968,2.24691,0.26816,0.262016,0.257952,0.251776,0.25488,0.26816
5821,0.0496,0.481824,2.54733,0.268192,0.262016,0.257952,0.253856,0.253856,0.268192
5822,0.05056,0.482208,2.24886,0.268192,0.262048,0.258944,0.253824,0.253856,0.268192
5823,0.05008,0.487392,2.24877,0.269184,0.262016,0.255872,0.253856,0.253856,0.268192
5824,0.049888,0.48576,2.25747,0.27024,0.262048,0.257952,0.253856,0.253824,0.267136
5825,0.050624,0.487744,2.69904,0.268192,0.262048,0.257952,0.251808,0.253824,0.268192
5826,0.04976,0.484512,2.24976,0.26816,0.262016,0.256896,0.253856,0.253856,0.268192
5827,0.049696,0.480544,2.25638,0.269216,0.260032,0.257952,0.251808,0.253856,0.266112
5828,0.050752,0.481312,2.25091,0.27024,0.262016,0.257952,0.4904,0.257312,0.266144
5829,0.05024,0.646304,2.24918,0.26816,0.262016,0.25792,0.253856,0.253824,0.268192
5830,0.049568,0.488128,2.2599,0.268192,0.260992,0.255904,0.253856,0.253856,0.266144
5831,0.050208,0.486688,2.25085,0.26816,0.262016,0.257952,0.253824,0.25488,0.26816
5832,0.05024,0.480864,2.5185,0.268192,0.262016,0.25792,0.253856,0.251776,0.27024
5833,0.049632,0.483808,2.25744,0.272288,0.261024,0.257952,0.251808,0.253856,0.268192
5834,0.050368,0.483808,2.24714,0.268192,0.262016,0.257952,0.251776,0.252832,0.266144
5835,0.049632,0.480352,2.24586,0.26816,0.262016,0.257952,0.252832,0.253856,0.26816
5836,0.050112,0.483424,2.54445,0.270208,0.259968,0.255872,0.251808,0.253856,0.266144
5837,0.050176,0.48624,2.25437,0.269216,0.262016,0.255904,0.253856,0.253856,0.26816
5838,0.049792,0.48736,2.24986,0.27024,0.262016,0.257952,0.253856,0.253856,0.267168
5839,0.052288,0.48208,2.256,0.26832,0.260064,0.257824,0.251808,0.253856,0.268192
5840,0.050432,0.76208,2.24758,0.27024,0.262048,0.257952,0.253856,0.253856,0.26816
5841,0.049792,0.489024,2.24774,0.27024,0.262016,0.25792,0.251776,0.2528,0.26816
5842,0.049536,0.47776,2.25728,0.270208,0.262048,0.257952,0.252832,0.251776,0.268192
5843,0.050272,0.488768,2.25213,0.268192,0.262048,0.51088,0.2552,0.255904,0.266144
5844,0.049856,0.488544,2.24653,0.268128,0.262048,0.257952,0.251776,0.253856,0.267168
5845,0.049312,0.48144,2.2583,0.268192,0.262048,0.257952,0.251808,0.253856,0.268192
5846,0.05024,0.486464,2.25213,0.26816,0.262048,0.257952,0.253824,0.253824,0.266112
5847,0.0504,0.484928,2.52656,0.26816,0.262016,0.25792,0.253856,0.253856,0.268192
5848,0.049888,0.480096,2.25626,0.270208,0.262048,0.257952,0.251808,0.2528,0.266144
5849,0.05008,0.493376,2.25126,0.27024,0.262048,0.257952,0.2528,0.253856,0.268192
5850,0.04992,0.483232,2.24979,0.270208,0.262016,0.258944,0.253856,0.253856,0.268192
5851,0.049344,0.483872,2.71005,0.26816,0.262048,0.25792,0.253824,0.253856,0.266144
5852,0.05056,0.479232,2.25206,0.270208,0.262048,0.25792,0.252832,0.253824,0.268192
5853,0.049088,0.481888,2.24688,0.270208,0.262016,0.256896,0.253856,0.253824,0.26816
5854,0.049024,0.483808,2.25635,0.269216,0.513952,0.257952,0.253856,0.253856,0.266144
5855,0.05008,0.486144,2.25222,0.27024,0.262016,0.257952,0.251776,0.25488,0.26816
5856,0.049632,0.48176,2.24906,0.27024,0.262016,0.257952,0.2528,0.253856,0.268192
5857,0.049088,0.476864,2.2583,0.269216,0.262016,0.25792,0.253856,0.253856,0.26816
5858,0.050592,0.483264,2.2505,0.527264,0.262048,0.261376,0.253856,0.255904,0.271264
5859,0.049664,0.486144,2.25155,0.270208,0.262016,0.257952,0.253856,0.253856,0.269216
5860,0.04912,0.48128,2.2592,0.27024,0.262016,0.25792,0.251808,0.253856,0.266144
5861,0.049984,0.485408,2.24765,0.270208,0.260992,0.257952,0.253824,0.253824,0.268192
5862,0.049856,0.483264,2.53363,0.26816,0.262048,0.257952,0.253824,0.253824,0.26816
5863,0.049152,0.479136,2.26208,0.27024,0.262048,0.25792,0.252832,0.253824,0.266144
5864,0.050272,0.491392,2.24886,0.270208,0.262048,0.256928,0.253856,0.253824,0.268192
5865,0.049824,0.482592,2.25219,0.269184,0.262016,0.25792,0.253824,0.253824,0.268192
5866,0.050336,0.488672,2.54243,0.268192,0.262048,0.257952,0.253856,0.253824,0.266112
5867,0.04976,0.481856,2.25386,0.270208,0.262048,0.257952,0.253824,0.253824,0.268192
5868,0.050144,0.48256,2.25146,0.270208,0.260992,0.25792,0.253856,0.253824,0.266144
5869,0.0496,0.482656,2.25872,0.27024,0.265472,0.25792,0.253856,0.507808,0.266144
5870,0.05008,0.482208,2.25459,0.270208,0.262048,0.25792,0.252832,0.253856,0.268192
5871,0.04976,0.47968,2.24778,0.26816,0.262016,0.256896,0.253824,0.253824,0.26816
5872,0.04944,0.481984,2.25974,0.269216,0.262048,0.257952,0.253856,0.253824,0.266144
5873,0.050304,0.483328,2.25584,0.271424,0.263424,0.257952,0.253856,0.40848,0.523168
5874,0.049952,0.484512,2.24093,0.27024,0.262048,0.256896,0.253856,0.255904,0.26816
5875,0.04976,0.487744,2.25456,0.269184,0.262048,0.257952,0.253824,0.253824,0.266144
5876,0.050624,0.484032,2.24771,0.268192,0.262016,0.26,0.253856,0.255904,0.267168
5877,0.050496,0.480096,2.51824,0.27024,0.262016,0.25792,0.253856,0.253856,0.268192
5878,0.0496,0.484096,2.2528,0.270208,0.262048,0.258944,0.253856,0.255904,0.266144
5879,0.050304,0.47904,2.25085,0.269184,0.262048,0.257952,0.253824,0.253824,0.268192
5880,0.050016,0.481952,2.23834,0.27024,0.264096,0.25792,0.253824,0.255904,0.267168
5881,0.050208,0.760672,2.2536,0.27024,0.262048,0.25792,0.253856,0.255904,0.266144
5882,0.050592,0.489856,2.24618,0.268192,0.263072,0.259968,0.253824,0.253856,0.268192
5883,0.050144,0.478784,2.24506,0.270208,0.264096,0.26,0.253824,0.254848,0.268192
5884,0.050112,0.482944,2.25386,0.26816,0.264096,0.26,0.509856,0.259296,0.266112
5885,0.05072,0.4816,2.24627,0.27024,0.262016,0.258944,0.255872,0.255872,0.26816
5886,0.050112,0.48912,2.2432,0.269184,0.262016,0.25792,0.253856,0.253856,0.26816
5887,0.049568,0.484608,2.25283,0.268192,0.262112,0.257952,0.253856,0.253856,0.267168
5888,0.050624,0.485696,2.5255,0.268192,0.262016,0.257952,0.253856,0.253856,0.276384
5889,0.050336,0.481696,2.25104,0.268192,0.264064,0.25792,0.253856,0.253824,0.268192
5890,0.049792,0.484032,2.25558,0.268192,0.261152,0.259968,0.253824,0.253856,0.266144
5891,0.050752,0.48672,2.2529,0.268192,0.262048,0.25792,0.25488,0.253856,0.268192
5892,0.050624,0.482176,2.69466,0.268192,0.262016,0.257952,0.253856,0.253824,0.268192
5893,0.049856,0.486528,2.25626,0.27024,0.260992,0.257952,0.253856,0.253824,0.266112
5894,0.05056,0.48592,2.25146,0.272288,0.262048,0.26,0.2528,0.255872,0.26816
5895,0.052736,0.48496,2.25139,0.27024,0.262016,0.258976,0.253856,0.253824,0.268192
5896,0.050592,0.740704,2.4375,0.270208,0.262048,0.257952,0.253824,0.255872,0.266144
5897,0.050528,0.483936,2.25274,0.26816,0.264096,0.25792,0.253824,0.253856,0.267168
5898,0.049952,0.48352,2.25043,0.268192,0.262016,0.25792,0.253856,0.253824,0.266144
5899,0.050528,0.478528,2.2617,0.52624,0.262048,0.261344,0.253984,0.255744,0.268192
5900,0.050144,0.486048,2.24893,0.27024,0.262048,0.25792,0.253856,0.255904,0.267168
5901,0.04992,0.48512,2.25101,0.26816,0.262016,0.25792,0.253824,0.255904,0.266144
5902,0.049504,0.484128,2.26029,0.27024,0.26304,0.257952,0.253856,0.253824,0.266144
5903,0.05072,0.483904,2.53024,0.268192,0.262016,0.25792,0.253856,0.253856,0.266144
5904,0.050368,0.478112,2.24995,0.27024,0.262016,0.257952,0.254848,0.253824,0.268192
5905,0.049408,0.487936,2.25968,0.268192,0.262048,0.258944,0.253856,0.255904,0.266112
5906,0.050816,0.489184,2.25248,0.269184,0.264096,0.257952,0.253824,0.253824,0.266144
5907,0.050464,0.482688,2.53078,0.26816,0.264096,0.25792,0.253824,0.255872,0.266144
5908,0.050016,0.487776,2.26246,0.27024,0.262048,0.257952,0.253856,0.253856,0.266112
5909,0.050592,0.489664,2.24608,0.270208,0.26304,0.257952,0.253824,0.253824,0.266144
5910,0.049952,0.486464,2.24602,0.26816,0.516992,0.257952,0.253856,0.254848,0.266144
5911,0.04976,0.481408,2.25792,0.27024,0.262048,0.257952,0.2528,0.255872,0.266144
5912,0.050208,0.485696,2.25178,0.27024,0.262048,0.258976,0.253856,0.255904,0.266144
5913,0.04976,0.479712,2.25114,0.269184,0.262016,0.25792,0.253824,0.255904,0.26816
5914,0.048928,0.483264,2.2609,0.273696,0.262016,0.26,0.253856,0.255904,0.529312
5915,0.050336,0.479424,2.25408,0.268192,0.262048,0.257952,0.251808,0.253824,0.266144
5916,0.050016,0.485248,2.24656,0.270208,0.262016,0.25792,0.253824,0.253824,0.268192
5917,0.049856,0.48,2.25814,0.268256,0.261024,0.257856,0.253856,0.255904,0.266144
5918,0.051104,0.484288,2.53981,0.417696,0.262048,0.259296,0.253856,0.253856,0.266112
5919,0.05008,0.486528,2.24429,0.270208,0.262016,0.25792,0.253856,0.255904,0.267168
5920,0.04976,0.48832,2.2639,0.27024,0.262048,0.257952,0.253856,0.253824,0.266112
5921,0.050368,0.482368,2.25424,0.270208,0.26304,0.257952,0.253824,0.253824,0.268192
5922,0.049856,0.484768,2.51018,0.27024,0.262016,0.257952,0.253824,0.253824,0.268192
5923,0.049312,0.485312,2.25734,0.27024,0.262016,0.25792,0.253856,0.253856,0.266144
5924,0.050368,0.48928,2.24938,0.268192,0.263072,0.255904,0.253856,0.253824,0.266144
5925,0.049792,0.478848,2.2472,0.26816,0.264064,0.257952,0.505728,0.259232,0.268192
5926,0.049856,0.481024,2.26125,0.270208,0.262048,0.256928,0.253856,0.253856,0.266144
5927,0.050016,0.491008,2.25488,0.269184,0.262048,0.257952,0.253824,0.253824,0.268192
5928,0.049664,0.484544,2.25082,0.270208,0.262016,0.25792,0.253824,0.255872,0.267168
5929,0.049408,0.480992,2.52768,0.27024,0.260064,0.257952,0.253856,0.253824,0.276352
5930,0.0504,0.482528,2.25152,0.27024,0.262048,0.257952,0.253856,0.255904,0.26816
5931,0.049632,0.485888,2.2496,0.26816,0.26304,0.25792,0.253824,0.253856,0.266144
5932,0.049184,0.485536,2.26406,0.268192,0.262048,0.25792,0.253856,0.25488,0.266144
5933,0.0504,0.485792,2.54326,0.268192,0.262016,0.25792,0.251808,0.253856,0.266144
5934,0.049888,0.482528,2.24979,0.269184,0.262016,0.25792,0.253824,0.253824,0.268192
5935,0.049056,0.481216,2.25824,0.268224,0.262048,0.25792,0.253824,0.253856,0.267136
5936,0.049664,0.485312,2.25082,0.27024,0.262048,0.25792,0.253856,0.253856,0.266144
5937,0.04992,0.755232,2.24973,0.27024,0.262016,0.255872,0.251776,0.253824,0.26816
5938,0.049664,0.484224,2.25402,0.268192,0.26112,0.257952,0.253856,0.253824,0.266112
5939,0.050432,0.480608,2.24995,0.268192,0.262016,0.257952,0.253856,0.252832,0.266144
5940,0.050112,0.479488,2.2512,0.26816,0.262016,0.494464,0.25936,0.253824,0.266112
5941,0.049504,0.648256,2.26064,0.27024,0.263072,0.257952,0.253856,0.253856,0.268192
5942,0.050304,0.483488,2.25174,0.268192,0.262016,0.257952,0.251776,0.25488,0.266112
5943,0.049728,0.480832,2.24976,0.42688,0.262016,0.263424,0.253824,0.255904,0.266112
5944,0.04976,0.482176,2.53251,0.26816,0.262048,0.257952,0.251808,0.253856,0.274304
5945,0.049952,0.484448,2.25066,0.268192,0.263072,0.25792,0.253856,0.253856,0.266144
5946,0.049888,0.480896,2.24989,0.26816,0.262048,0.255872,0.253856,0.2528,0.266112
5947,0.049024,0.480672,2.2585,0.27024,0.262048,0.25792,0.25488,0.253856,0.266144
5948,0.050272,0.485376,2.53053,0.268192,0.262048,0.255904,0.251776,0.253856,0.268192
5949,0.049664,0.482464,2.24464,0.27024,0.262016,0.25792,0.253856,0.253824,0.26816
5950,0.049312,0.484128,2.25661,0.268192,0.262016,0.257952,0.253856,0.253856,0.266144
5951,0.056384,0.483328,2.25181,0.26816,0.512928,0.25792,0.251808,0.253856,0.266144
5952,0.04912,0.488032,2.25126,0.26816,0.262048,0.25792,0.253856,0.254848,0.268192
5953,0.04896,0.48608,2.25597,0.268192,0.262048,0.257952,0.2528,0.253856,0.266144
5954,0.049888,0.482624,2.24803,0.27024,0.262048,0.256928,0.253856,0.253824,0.268192
5955,0.049728,0.480992,2.24605,0.52624,0.262016,0.261344,0.253856,0.253824,0.268192
5956,0.04912,0.484256,2.25418,0.27024,0.262016,0.25792,0.253856,0.253856,0.267168
5957,0.049792,0.485376,2.25338,0.27024,0.264064,0.255904,0.253856,0.253856,0.266144
5958,0.049152,0.478944,2.25123,0.270208,0.26304,0.257952,0.253824,0.253824,0.268192
5959,0.04928,0.483488,2.52819,0.26816,0.262016,0.255872,0.253856,0.253856,0.266144
5960,0.049856,0.483264,2.25446,0.26816,0.262048,0.25792,0.252832,0.253824,0.266144
5961,0.049504,0.485792,2.25312,0.27024,0.262048,0.256928,0.253856,0.253824,0.266144
5962,0.049216,0.486336,2.25978,0.269216,0.262016,0.25792,0.253856,0.253856,0.266112
5963,0.050176,0.484832,2.65261,0.268192,0.262016,0.25792,0.253856,0.253824,0.266144
5964,0.049376,0.482688,2.25408,0.27024,0.262016,0.256896,0.253856,0.253856,0.26816
5965,0.049056,0.48352,2.2585,0.269216,0.260224,0.25792,0.253856,0.253856,0.266144
5966,0.05008,0.487552,2.2495,0.27024,0.267456,0.257952,0.253856,0.50368,0.267168
5967,0.04976,0.479488,2.24806,0.268192,0.262016,0.25792,0.2528,0.253824,0.268192
5968,0.04896,0.484256,2.25904,0.268192,0.262048,0.258976,0.253856,0.253856,0.266144
5969,0.049504,0.483456,2.25066,0.269216,0.262016,0.25792,0.253856,0.253856,0.266112
5970,0.049632,0.481408,2.24774,0.273696,0.262048,0.25792,0.253856,0.253856,0.530304
5971,0.048672,0.483296,2.25802,0.27024,0.259968,0.257952,0.251776,0.253856,0.266112
5972,0.049408,0.485088,2.25232,0.268192,0.262048,0.257952,0.253856,0.253856,0.266144
5973,0.049568,0.48528,2.25126,0.26816,0.260992,0.257952,0.253824,0.253856,0.266144
5974,0.049376,0.481088,2.53808,0.27024,0.262016,0.257952,0.253856,0.253856,0.266144
5975,0.050016,0.48288,2.25536,0.270208,0.262048,0.258976,0.251808,0.253824,0.266144
5976,0.049312,0.484096,2.25315,0.269184,0.262048,0.257952,0.253856,0.253824,0.26816
5977,0.04912,0.481824,2.25619,0.268192,0.262048,0.25792,0.253856,0.253856,0.26512
5978,0.050176,0.485152,2.51802,0.268192,0.262048,0.257952,0.253856,0.253824,0.266144
5979,0.049536,0.482688,2.25101,0.270208,0.262016,0.25792,0.253824,0.253856,0.266144
5980,0.0488,0.482464,2.25827,0.270208,0.261056,0.257952,0.253824,0.253856,0.266144
5981,0.050304,0.487168,2.25104,0.268192,0.265472,0.257952,0.2528,0.50576,0.266144
5982,0.049632,0.4848,2.25344,0.270208,0.262016,0.257952,0.2528,0.253824,0.268192
5983,0.049024,0.482496,2.2553,0.269216,0.262048,0.257952,0.251776,0.253824,0.266144
5984,0.04992,0.48224,2.25021,0.27024,0.264096,0.257952,0.251808,0.253824,0.267168
5985,0.049824,0.484608,2.24941,0.269536,0.264096,0.257952,0.402304,0.257184,0.44432
5986,0.049088,0.483488,2.26118,0.270208,0.262048,0.256928,0.253856,0.253856,0.266144
5987,0.0496,0.484288,2.25149,0.269184,0.262016,0.25792,0.251808,0.253856,0.266144
5988,0.04912,0.483136,2.25034,0.26816,0.262048,0.257952,0.253856,0.253824,0.267136
5989,0.04944,0.48144,2.69581,0.268192,0.26,0.255904,0.251808,0.253824,0.27024
5990,0.050048,0.49072,2.25562,0.26816,0.261024,0.257952,0.253824,0.253856,0.266112
5991,0.049344,0.485856,2.24678,0.26816,0.262016,0.257952,0.251776,0.2528,0.266112
5992,0.049088,0.4832,2.25856,0.27024,0.262016,0.257952,0.252832,0.253856,0.266112
5993,0.049792,0.76384,2.25302,0.268192,0.262016,0.25792,0.253856,0.253856,0.266144
5994,0.049408,0.484256,2.24928,0.270208,0.260992,0.257952,0.251776,0.253824,0.266112
5995,0.049152,0.479264,2.26016,0.270208,0.262016,0.257952,0.253824,0.252832,0.266144
5996,0.05024,0.4808,2.25142,0.26816,0.262016,0.508832,0.257184,0.255904,0.266112
5997,0.049696,0.479584,2.25165,0.269216,0.262016,0.25792,0.253856,0.251776,0.26816
5998,0.049088,0.482272,2.26118,0.270208,0.262016,0.255872,0.251808,0.253856,0.267168
5999,0.049888,0.4864,2.25482,0.268192,0.262048,0.257952,0.251808,0.253856,0.266144
6000,0.049568,0.486912,2.52515,0.268192,0.262048,0.255872,0.251776,0.253856,0.268192
6001,0.048832,0.489408,2.2577,0.27024,0.260992,0.257952,0.253856,0.253824,0.266112
6002,0.0496,0.486368,2.24806,0.27024,0.262048,0.25792,0.2528,0.253824,0.266144
6003,0.049408,0.48384,2.25536,0.26816,0.262016,0.256896,0.251776,0.253856,0.266144
6004,0.049184,0.484384,2.52982,0.270208,0.262016,0.255872,0.253856,0.253856,0.266144
6005,0.049728,0.483552,2.25027,0.27024,0.262048,0.255904,0.253824,0.253824,0.267136
6006,0.04976,0.479232,2.25011,0.27024,0.262016,0.257952,0.253856,0.253824,0.268192
6007,0.051328,0.482624,2.25949,0.268192,0.262048,0.255904,0.251808,0.253824,0.266144
6008,0.049984,0.76192,2.25091,0.27024,0.262016,0.257952,0.253856,0.253856,0.268192
6009,0.049472,0.483424,2.24931,0.26816,0.262016,0.25792,0.253856,0.25488,0.26816
6010,0.049184,0.479104,2.25789,0.270208,0.262016,0.257952,0.252832,0.253856,0.266144
6011,0.05168,0.480384,2.25283,0.27024,0.4136,0.494496,0.2552,0.255904,0.266144
6012,0.049152,0.482272,2.25078,0.26816,0.262048,0.25792,0.253856,0.25488,0.266144
6013,0.048864,0.486272,2.25731,0.268192,0.262016,0.257952,0.252832,0.253856,0.266112
6014,0.04992,0.487936,2.25293,0.26816,0.262048,0.256928,0.251776,0.253824,0.266144
6015,0.04944,0.492864,2.52957,0.26816,0.262016,0.255872,0.251776,0.253824,0.266144
6016,0.049024,0.479296,2.25584,0.26816,0.262016,0.257952,0.253824,0.252832,0.266112
6017,0.049504,0.484672,2.25034,0.268192,0.262016,0.257952,0.252832,0.253856,0.266144
