Frame,CPU_Time_ms,VRAM_MB,RAM_MB,Fragment_Invocations,Compute_Invocations
2221,4.70734,3766,1426,6999238,12165120
2222,5.33295,3766,1426,6999730,12165120
2223,4.7226,3766,1426,6999516,12165120
2224,4.76074,3766,1426,6998818,12165120
2225,4.86755,3766,1426,6997492,12165120
2226,5.35583,3766,1426,6997993,12165120
2227,4.67682,3766,1426,6998490,12165120
2228,4.73022,3766,1426,7001016,12165120
2229,5.09644,3766,1426,6998649,12165120
2230,4.82941,3766,1426,6998274,12165120
2231,4.81415,3766,1426,7000213,12165120
2232,5.26428,3766,1426,6999349,12165120
2233,4.87518,3766,1426,6999272,12165120
2234,4.69208,3766,1426,6998140,12165120
2235,4.88281,3766,1426,7000436,12165120
2236,5.23376,3766,1426,6999460,12165120
2237,4.57001,3766,1426,7000033,12165120
2238,4.80652,3766,1426,6998433,12165120
2239,5.23376,3766,1426,6998074,12165120
2240,4.74548,3766,1426,6999428,12165120
2241,4.9057,3766,1426,7000290,12165120
2242,5.07355,3766,1426,6998612,12165120
2243,4.71497,3766,1426,6999144,12165120
2244,4.85229,3766,1426,6999511,12165120
2245,4.76837,3766,1426,6999230,12165120
2246,5.53131,3766,1426,6998558,12165120
2247,4.67682,3766,1426,6999957,12165120
2248,4.776,3766,1426,6998350,12165120
2249,5.18036,3766,1426,7000303,12165120
2250,4.63867,3766,1426,7000222,12165120
2251,4.91333,3766,1426,6998935,12165120
2252,4.95148,3766,1426,6999870,12165120
2253,5.15747,3766,1426,6998998,12165120
2254,4.62341,3766,1426,6999934,12165120
2255,4.85992,3766,1426,7001367,12165120
2256,5.27954,3766,1426,7001159,12165120
2257,4.75311,3766,1426,6999035,12165120
2258,4.92096,3766,1426,6999631,12165120
2259,4.93622,3766,1426,6998372,12165120
2260,4.97437,3766,1426,6998335,12165120
2261,5.06592,3766,1426,6999918,12165120
2262,4.65393,3766,1426,6998546,12165120
2263,5.11169,3766,1426,6999453,12165120
2264,4.82178,3766,1426,6997972,12165120
2265,4.5929,3766,1426,7000051,12165120
2266,5.30243,3766,1426,6999085,12165120
2267,4.95148,3766,1426,6999033,12165120
2268,4.7226,3766,1426,6998738,12165120
2269,4.92859,3766,1426,7000341,12165120
2270,4.96674,3766,1426,7000021,12165120
2271,4.92859,3766,1426,6999509,12165120
2272,4.78363,3766,1426,6999138,12165120
2273,4.98962,3766,1426,6999989,12165120
2274,4.85229,3766,1426,6999972,12165120
2275,4.75311,3766,1426,6999744,12165120
2276,4.97437,3766,1426,6998453,12165120
2277,5.1651,3766,1426,6998572,12165120
2278,5.57709,3766,1426,6998277,12165120
2279,4.24957,3766,1426,6999168,12165120
2280,5.23376,3766,1426,6999225,12165120
2281,4.80652,3766,1426,7000100,12165120
2282,4.50134,3766,1426,6999809,12165120
2283,5.13458,3766,1426,6999934,12165120
2284,5.11932,3766,1426,6998220,12165120
2285,4.5929,3766,1426,6998936,12165120
2286,4.84467,3766,1426,6992583,12165120
2287,5.27954,3766,1426,6998976,12165120
2288,4.92096,3766,1426,6999365,12165120
2289,4.66919,3766,1426,7000254,12165120
2290,5.26428,3766,1426,6998028,12165120
2291,4.63104,3766,1426,6997665,12165120
2292,4.79889,3766,1426,7000709,12165120
2293,5.19562,3766,1426,6999339,12165120
2294,4.78363,3766,1426,6999515,12165120
2295,4.80652,3766,1426,6998922,12165120
2296,4.79126,3766,1426,6997571,12165120
2297,5.31006,3766,1426,6999759,12165120
2298,4.69208,3766,1426,6998695,12165120
2299,5.62286,3766,1426,6998385,12165120
2300,4.45557,3766,1426,6998853,12165120
2301,4.92859,3766,1426,6998437,12165120
2302,4.66156,3766,1426,7000039,12165120
2303,4.78363,3766,1426,6998789,12165120
2304,5.15747,3766,1426,6999578,12165120
2305,4.76074,3766,1426,6999511,12165120
2306,4.79126,3766,1426,7000663,12165120
2307,5.31006,3766,1426,6999362,12165120
2308,4.74548,3766,1426,6998914,12165120
2309,4.79126,3766,1426,6998715,12165120
2310,5.21088,3766,1426,6999015,12165120
2311,4.80652,3766,1426,6998376,12165120
2312,4.76837,3766,1426,6999204,12165120
2313,4.82178,3766,1426,6998980,12165120
2314,5.14221,3766,1426,6998852,12165120
2315,4.81415,3766,1426,7000901,12165120
2316,4.79889,3766,1426,7001266,12165120
2317,5.58472,3766,1418,6998202,12165120
2318,4.53186,3766,1418,6999733,12165120
2319,4.776,3766,1418,6999224,12165120
2320,4.85992,3766,1418,6999184,12165120
2321,4.99725,3766,1418,6999518,12165120
2322,5.04303,3766,1418,6998766,12165120
2323,4.73022,3766,1418,6998859,12165120
2324,5.30243,3766,1418,6998921,12165120
2325,4.776,3766,1418,6999129,12165120
2326,4.69971,3766,1418,7000798,12165120
2327,5.2948,3766,1418,6990722,12165120
2328,5.05829,3766,1418,6999922,12165120
2329,4.66156,3766,1418,6998509,12165120
2330,4.70734,3766,1418,6994892,12165120
2331,5.63049,3766,1418,6999568,12165120
2332,4.44794,3766,1418,7000231,12165120
2333,4.68445,3766,1418,7000975,12165120
2334,5.46265,3766,1418,6999681,12165120
2335,4.50134,3766,1418,6999687,12165120
2336,4.85992,3766,1418,6998860,12165120
2337,5.08118,3766,1418,6997649,12165120
2338,4.82941,3766,1418,6998765,12165120
2339,4.79889,3766,1418,6999502,12165120
2340,4.79889,3766,1418,7000109,12165120
2341,5.19562,3766,1418,6998705,12165120
2342,4.78363,3766,1418,6998380,12165120
2343,4.98962,3766,1418,6997963,12165120
2344,5.08881,3766,1418,6999305,12165120
2345,4.74548,3766,1418,6998885,12165120
2346,4.79889,3766,1418,6998813,12165120
2347,4.73785,3766,1418,6999115,12165120
2348,5.50079,3766,1418,6999138,12165120
2349,4.65393,3766,1418,6999581,12165120
2350,4.9057,3766,1418,6998010,12165120
2351,5.17273,3766,1418,7000032,12165120
2352,4.73785,3766,1418,6999403,12165120
2353,4.69971,3766,1418,7000087,12165120
2354,5.20325,3766,1418,6998963,12165120
2355,4.776,3766,1418,6999220,12165120
2356,4.78363,3766,1418,6999818,12165120
2357,4.83704,3766,1418,6999195,12165120
2358,5.10406,3766,1418,6997997,12165120
2359,4.78363,3766,1418,6999809,12165120
2360,4.85992,3766,1418,7002014,12165120
2361,5.09644,3766,1418,6997990,12165120
2362,4.89044,3766,1418,6999282,12165120
2363,4.80652,3766,1418,6999910,12165120
2364,4.98199,3766,1418,6998068,12165120
2365,4.84467,3766,1418,6999367,12165120
2366,4.85229,3766,1418,6998591,12165120
2367,4.97437,3766,1418,6997883,12165120
2368,5.17273,3766,1418,6998676,12165120
2369,5.05066,3766,1418,7000991,12165120
2370,4.53949,3766,1418,6999317,12165120
2371,5.15747,3766,1418,6997554,12165120
2372,5.01251,3766,1418,6999068,12165120
2373,4.70734,3766,1418,6998046,12165120
2374,4.73022,3766,1418,6998241,12165120
2375,5.18799,3766,1418,6997716,12165120
2376,4.82178,3766,1418,7001130,12165120
2377,4.76074,3766,1418,6999597,12165120
2378,5.14221,3766,1418,6999049,12165120
2379,5.05829,3766,1418,6996911,12165120
2380,4.40979,3766,1418,6998157,12165120
2381,5.02014,3766,1418,6999617,12165120
2382,4.95911,3766,1418,6999530,12165120
2383,4.85992,3766,1418,6999096,12165120
2384,4.82178,3766,1418,6999644,12165120
2385,5.32532,3766,1418,6999400,12165120
2386,4.5929,3766,1418,6999321,12165120
2387,4.80652,3766,1418,7000089,12165120
2388,5.43213,3766,1418,6997763,12165120
2389,5.18036,3766,1418,6998108,12165120
2390,4.65393,3766,1418,6999226,12165120
2391,4.82941,3766,1418,6996532,12165120
2392,5.08118,3766,1418,6998269,12165120
2393,4.61578,3766,1418,6999277,12165120
2394,5.05829,3766,1418,6997710,12165120
2395,5.14984,3766,1418,6999203,12165120
2396,4.6463,3766,1418,6998664,12165120
2397,4.71497,3766,1418,6998426,12165120
2398,4.9057,3766,1418,6998809,12165120
2399,5.04303,3766,1418,6998868,12165120
2400,4.9057,3766,1418,6999030,12165120
2401,4.75311,3766,1418,6997311,12165120
2402,5.19562,3766,1422,6998263,12165120
2403,15.8539,3766,1422,6998933,12165120
2404,0.778198,3766,1422,7000723,12165120
2405,0.50354,3766,1422,7000607,12165120
2406,3.50189,3766,1422,6999706,12165120
2407,4.95148,3766,1422,6999729,12165120
2408,5.23376,3766,1422,7000028,12165120
2409,4.73022,3766,1422,6999533,12165120
2410,4.96674,3766,1422,7000054,12165120
2411,4.78363,3766,1422,7000357,12165120
2412,5.01251,3766,1422,7000415,12165120
2413,4.98962,3766,1422,6998726,12165120
2414,4.5929,3766,1422,6999615,12165120
2415,5.22614,3766,1422,6998841,12165120
2416,4.74548,3766,1422,6999348,12165120
2417,4.776,3766,1422,6999826,12165120
2418,5.06592,3766,1422,6999684,12165120
2419,4.92096,3766,1422,6998960,12165120
2420,4.84467,3766,1422,7000893,12165120
2421,4.85229,3766,1422,6999199,12165120
2422,5.0354,3766,1422,6998923,12165120
2423,4.80652,3766,1422,6998798,12165120
2424,4.88281,3766,1422,6996448,12165120
2425,5.18799,3766,1422,6999749,12165120
2426,5.00488,3766,1422,6998700,12165120
2427,4.69208,3766,1422,6998751,12165120
2428,4.97437,3766,1422,6998535,12165120
2429,5.08118,3766,1422,6999904,12165120
2430,4.5929,3766,1422,6997838,12165120
2431,4.93622,3766,1422,6997170,12165120
2432,5.18799,3766,1422,7000367,12165120
2433,5.38635,3766,1422,7000332,12165120
2434,4.32587,3766,1422,7000255,12165120
2435,4.84467,3766,1422,7000184,12165120
2436,4.95148,3766,1422,6997530,12165120
2437,4.82178,3766,1422,6998953,12165120
2438,4.776,3766,1422,6995924,12165120
2439,5.30243,3766,1422,6999532,12165120
2440,4.76074,3766,1422,7000862,12165120
2441,4.70734,3766,1422,6999816,12165120
2442,5.12695,3766,1422,6999774,12165120
2443,4.76837,3766,1422,6999551,12165120
2444,4.98199,3766,1422,6999800,12165120
2445,4.94385,3766,1422,6998082,12165120
2446,5.26428,3766,1422,6998301,12165120
2447,4.60052,3766,1422,6997376,12165120
2448,4.776,3766,1422,6998885,12165120
2449,5.24139,3766,1422,6998803,12165120
2450,4.85229,3766,1422,6997946,12165120
2451,4.78363,3766,1422,6998874,12165120
2452,4.95148,3766,1422,6999753,12165120
2453,4.95148,3766,1422,6999087,12165120
2454,4.82178,3766,1422,7000355,12165120
2455,4.75311,3766,1422,6999528,12165120
2456,5.20325,3766,1422,6997929,12165120
2457,4.87518,3766,1422,6999481,12165120
2458,4.73785,3766,1422,6997419,12165120
2459,5.08881,3766,1422,6998816,12165120
2460,5.05829,3766,1422,6999012,12165120
2461,4.66156,3766,1422,6997772,12165120
2462,4.74548,3766,1422,6997460,12165120
2463,5.20325,3766,1422,6998952,12165120
2464,4.83704,3766,1422,6999564,12165120
2465,5.82886,3766,1422,7000063,12165120
2466,4.31061,3766,1422,6998691,12165120
2467,5.04303,3766,1422,6999750,12165120
2468,4.48608,3766,1422,6999664,12165120
2469,4.91333,3766,1422,6998656,12165120
2470,5.56183,3766,1422,6998816,12165120
2471,4.49371,3766,1422,6999293,12165120
2472,4.57764,3766,1422,6998982,12165120
2473,5.46265,3766,1422,6999382,12165120
2474,4.44794,3766,1422,6998370,12165120
2475,4.95148,3766,1422,7000055,12165120
2476,5.25665,3766,1422,6998097,12165120
2477,4.69971,3766,1422,6999950,12165120
2478,4.86755,3766,1422,7000726,12165120
2479,5.53894,3766,1422,6998827,12165120
2480,4.4632,3766,1422,6997915,12165120
2481,4.89807,3766,1422,6999301,12165120
2482,4.73022,3766,1422,6999561,12165120
2483,5.24902,3766,1422,6998598,12165120
2484,4.95148,3766,1422,7000378,12165120
2485,4.68445,3766,1422,6999590,12165120
2486,5.11932,3766,1422,6999327,12165120
2487,4.91333,3766,1422,7000608,12165120
2488,4.73785,3766,1422,6998942,12165120
2489,5.04303,3766,1422,6999629,12165120
2490,4.95911,3766,1422,6999926,12165120
2491,5.28717,3766,1422,6997691,12165120
2492,4.63867,3766,1422,6997924,12165120
2493,4.82178,3766,1422,6998679,12165120
2494,5.05829,3766,1422,6999728,12165120
2495,4.82178,3766,1422,6998850,12165120
2496,4.66156,3766,1422,7002305,12165120
2497,5.52368,3766,1422,6999804,12165120
2498,4.74548,3766,1422,6998141,12165120
2499,4.61578,3766,1422,6999095,12165120
2500,5.24139,3766,1422,6999780,12165120
2501,4.55475,3766,1422,6998673,12165120
2502,5.53131,3766,1422,6999069,12165120
2503,4.92096,3766,1422,7000484,12165120
2504,4.44794,3766,1422,6998788,12165120
2505,5.4245,3766,1422,6998984,12165120
2506,4.60052,3766,1422,7000127,12165120
2507,4.66919,3766,1422,7001469,12165120
2508,5.07355,3766,1422,7001725,12165120
2509,4.79889,3766,1422,6998651,12165120
2510,4.92096,3766,1422,7000231,12165120
2511,5.10406,3766,1422,7000814,12165120
2512,4.76837,3766,1422,6997935,12165120
2513,5.0354,3766,1422,7001060,12165120
2514,5.0354,3766,1422,6997546,12165120
2515,4.60815,3766,1422,6997488,12165120
2516,4.66919,3766,1422,6998503,12165120
2517,5.12695,3766,1422,7000269,12165120
2518,4.94385,3766,1422,6999261,12165120
2519,4.81415,3766,1422,6997524,12165120
2520,5.25665,3766,1411,6998975,12165120
2521,4.79126,3766,1411,6999252,12165120
2522,4.66156,3766,1411,7000375,12165120
2523,4.91333,3766,1411,6991386,12165120
2524,5.06592,3766,1411,6999008,12165120
2525,4.82178,3766,1411,6999484,12165120
2526,4.9057,3766,1411,6999732,12165120
2527,5.06592,3766,1411,6998166,12165120
2528,4.7226,3766,1411,7000721,12165120
2529,5.05829,3766,1411,6999394,12165120
2530,5.08118,3766,1411,6999736,12165120
2531,4.76837,3766,1411,6998872,12165120
2532,4.84467,3766,1411,6998928,12165120
2533,4.67682,3766,1411,6997717,12165120
2534,5.12695,3766,1411,6999768,12165120
2535,4.94385,3766,1411,6998611,12165120
2536,4.76074,3766,1411,6999529,12165120
2537,5.14221,3766,1411,7000240,12165120
2538,4.71497,3766,1411,6998422,12165120
2539,4.84467,3766,1411,6996891,12165120
2540,5.13458,3766,1411,6996663,12165120
2541,5.04303,3766,1411,6997819,12165120
2542,4.69208,3766,1411,6998973,12165120
2543,5.0354,3766,1411,6998509,12165120
2544,5.13458,3766,1411,6996409,12165120
2545,5.02777,3766,1411,6996388,12165120
2546,4.60815,3766,1411,6996478,12165120
2547,5.26428,3766,1411,6997040,12165120
2548,4.93622,3766,1411,6995089,12165120
2549,4.5929,3766,1411,6997255,12165120
2550,4.96674,3766,1411,6995939,12165120
2551,4.98962,3766,1411,6995164,12165120
2552,24.4064,3766,1411,6996069,12165120
2553,0.495911,3766,1411,6994805,12165120
2554,0.389099,3766,1411,6995969,12165120
2555,0.358582,3766,1411,6996006,0
2556,3.18146,3766,1411,6993594,0
2557,3.67737,3766,1411,6993530,0
2558,2.89917,3766,1411,6996514,0
2559,3.27301,3766,1411,6995478,0
2560,3.15857,3766,1411,6994441,0
2561,3.57819,3766,1411,6996084,0
2562,3.4256,3766,1411,6995676,0
2563,3.13568,3766,1411,6996524,0
2564,3.40271,3766,1411,6995995,0
2565,3.24249,3766,1411,6993865,0
2566,3.20435,3766,1411,6991085,0
2567,3.685,3766,1411,6994293,0
2568,3.18146,3766,1411,6994001,0
2569,3.20435,3766,1411,6992864,0
2570,3.20435,3766,1411,6993688,0
2571,3.71552,3766,1411,6992204,0
2572,3.34167,3766,1411,6992878,0
2573,3.06702,3766,1411,6992563,0
2574,3.18146,3766,1411,6992933,0
2575,3.25012,3766,1411,6991977,0
2576,3.54767,3766,1411,6984576,0
2577,3.39508,3766,1411,6992074,0
2578,3.14331,3766,1411,6993118,0
2579,3.20435,3766,1411,6991410,0
2580,3.44086,3766,1411,6990644,0
2581,3.40271,3766,1411,6990757,0
2582,3.38745,3766,1411,6993417,0
2583,3.08228,3766,1411,6989490,0
2584,3.23486,3766,1411,6990149,0
2585,3.26538,3766,1411,6989798,0
2586,3.34167,3766,1411,6989735,0
2587,3.48663,3766,1411,6989983,0
2588,3.36456,3766,1411,6990957,0
2589,3.18909,3766,1411,6990131,0
2590,3.31879,3766,1411,6990606,0
2591,3.44086,3766,1411,6989987,0
2592,3.2196,3766,1411,6991327,0
2593,3.25012,3766,1411,6989785,0
2594,3.12042,3766,1411,6990090,0
2595,3.52478,3766,1411,6989791,0
2596,3.18909,3766,1411,6987958,0
2597,3.62396,3766,1411,6990073,0
2598,3.1662,3766,1411,6987057,0
2599,3.3493,3766,1411,6986575,0
2600,3.26538,3766,1411,6988817,0
2601,3.12042,3766,1411,6989212,0
2602,3.54004,3766,1411,6987534,0
2603,3.23486,3766,1411,6988534,0
2604,3.37982,3766,1411,6989406,0
2605,3.37982,3766,1411,6986741,0
2606,3.05176,3766,1411,6986512,0
2607,3.45612,3766,1411,6986489,0
2608,3.23486,3766,1411,6987610,0
2609,3.28827,3766,1411,6986442,0
2610,3.46375,3766,1411,6984951,0
2611,3.0899,3766,1411,6987334,0
2612,3.57819,3766,1411,6986828,0
2613,3.2196,3766,1411,6985547,0
2614,3.11279,3766,1411,6985252,0
2615,3.24249,3766,1411,6985762,0
2616,3.69263,3766,1411,6986773,0
2617,3.12042,3766,1411,6982260,0
2618,3.31116,3766,1411,6987540,0
2619,3.41797,3766,1411,6985190,0
2620,3.20435,3766,1411,6984157,0
2621,3.1662,3766,1411,6981700,0
2622,3.72314,3766,1411,6982755,0
2623,3.41797,3766,1411,6978530,0
2624,3.20435,3766,1411,6980580,0
2625,3.14331,3766,1411,6981395,0
2626,3.22723,3766,1411,6980336,0
2627,3.91388,3766,1411,6979489,0
2628,3.51715,3766,1411,6980509,0
2629,3.0899,3766,1411,6981749,0
2630,3.37982,3766,1411,6980269,0
2631,3.21198,3766,1411,6979149,0
2632,3.63159,3766,1411,6982362,0
2633,3.19672,3766,1411,6981416,0
2634,3.24249,3766,1411,6979728,0
2635,3.33405,3766,1411,6982546,0
2636,3.14331,3766,1411,6981590,0
2637,3.72314,3766,1411,6979938,0
2638,3.3493,3766,1411,6980543,0
2639,3.64685,3766,1411,6980517,0
2640,2.73132,3766,1411,6981003,0
2641,3.60107,3766,1411,6979781,0
2642,3.51715,3766,1411,6978067,0
2643,3.49426,3766,1411,6975369,0
2644,2.95258,3766,1411,6978287,0
2645,3.36456,3766,1411,6977202,0
2646,3.0899,3766,1411,6976738,0
2647,3.75366,3766,1411,6976373,0
2648,3.2196,3766,1411,6976065,0
2649,3.27301,3766,1411,6975341,0
2650,3.32642,3766,1411,6974107,0
2651,3.02124,3766,1411,6976928,0
2652,3.61633,3766,1411,6973894,0
2653,3.12042,3766,1411,6976313,0
2654,3.44086,3766,1411,6974163,0
2655,2.97546,3766,1411,6974792,0
2656,3.2196,3766,1411,6972978,0
2657,3.78418,3766,1411,6972328,0
2658,3.46375,3766,1411,6973285,0
2659,3.34167,3766,1411,6970214,0
2660,3.28827,3766,1411,6975251,0
2661,3.00598,3766,1411,6973565,0
2662,3.51715,3766,1411,6973664,0
2663,3.35693,3766,1411,6972471,0
2664,3.34167,3766,1411,6974480,0
2665,2.92206,3766,1411,6969486,0
2666,3.47137,3766,1411,6972102,0
2667,3.36456,3766,1411,6972342,0
2668,3.50952,3766,1411,6971510,0
2669,2.98309,3766,1411,6971501,0
2670,3.37219,3766,1411,6970300,0
2671,2.93732,3766,1411,6968112,0
2672,3.72314,3766,1411,6966648,0
2673,3.27301,3766,1411,6969545,0
2674,3.12042,3766,1411,6965529,0
2675,3.62396,3766,1411,6968051,0
2676,2.73895,3766,1411,6967879,0
2677,3.88336,3766,1411,6965633,0
2678,2.85339,3766,1411,6965822,0
2679,3.82996,3766,1411,6965907,0
2680,2.67029,3766,1411,6965766,0
2681,3.31116,3766,1411,6966524,0
2682,3.76892,3766,1411,6964365,0
2683,2.92969,3766,1411,6967509,0
2684,3.41034,3766,1411,6968513,0
2685,3.02124,3766,1411,6963732,0
2686,3.43323,3766,1411,6965124,0
2687,3.39508,3766,1411,6964996,0
2688,3.25775,3766,1411,6964497,0
2689,3.57819,3766,1411,6963174,0
2690,2.97546,3766,1411,6961909,0
2691,3.479,3766,1411,6958927,0
2692,3.18909,3766,1411,6959546,0
2693,3.57819,3766,1411,6962523,0
2694,2.97546,3766,1411,6954599,0
2695,3.54767,3766,1411,6959962,0
2696,2.99835,3766,1411,6959059,0
2697,3.3493,3766,1411,6954009,0
2698,3.70789,3766,1411,6957814,0
2699,2.76184,3766,1411,6954476,0
2700,3.69263,3766,1411,6956301,0
2701,2.92206,3766,1411,6955744,0
2702,3.50952,3766,1411,6953712,0
2703,3.33405,3766,1411,6955823,0
2704,3.10516,3766,1411,6955858,0
2705,3.31879,3766,1411,6956369,0
2706,3.05176,3766,1411,6954687,0
2707,3.50952,3766,1411,6950899,0
2708,3.18909,3766,1411,6952445,0
2709,3.59344,3766,1411,6949719,0
2710,2.89154,3766,1411,6946385,0
2711,3.15094,3766,1411,6947346,0
2712,3.50189,3766,1411,6947251,0
2713,3.28827,3766,1411,6944788,0
2714,3.3493,3766,1411,6949202,0
2715,3.15857,3766,1411,6949596,0
2716,3.18146,3766,1411,6944511,0
2717,3.10516,3766,1411,6942502,0
2718,3.7384,3766,1411,6943016,0
2719,3.15094,3766,1411,6942839,0
2720,3.52478,3766,1411,6940302,0
2721,3.0365,3766,1411,6941293,0
2722,3.37982,3766,1411,6920786,0
2723,3.27301,3766,1411,6939279,0
2724,3.39508,3766,1411,6939333,0
2725,4.08173,3766,1411,6936578,0
2726,2.15149,3766,1411,6935811,0
2727,3.32642,3766,1411,6936197,0
2728,3.45612,3766,1411,6935579,0
2729,3.2196,3766,1411,6936366,0
2730,3.28827,3766,1411,6937618,0
2731,3.14331,3766,1411,6937138,0
2732,3.17383,3766,1411,6933938,0
2733,3.58582,3766,1411,6934242,0
2734,3.08228,3766,1411,6933286,0
2735,3.22723,3766,1411,6932853,0
2736,3.22723,3766,1411,6936928,0
2737,3.12805,3766,1411,6935489,0
2738,3.52478,3766,1411,6931108,0
2739,3.21198,3766,1411,6933204,0
2740,3.1662,3766,1411,6932056,0
2741,3.15857,3766,1411,6933566,0
2742,3.18146,3766,1411,6931330,0
2743,3.59344,3766,1411,6932835,0
2744,3.33405,3766,1411,6929230,0
2745,3.34167,3766,1411,6931300,0
2746,3.40271,3766,1411,6929071,0
2747,2.99835,3766,1411,6933461,0
2748,3.685,3766,1411,6935314,0
